Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Tue Jan  3 23:52:32 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:52:43 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:52:54 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:04 2023,Master Bedroom,55.0616,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:15 2023,Master Bedroom,54.95,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:26 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:36 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:47 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:53:58 2023,Master Bedroom,54.95,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:54:09 2023,Master Bedroom,55.0616,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:54:19 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:54:30 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:54:41 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:54:51 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.5116,0
Tue Jan  3 23:55:02 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.400000000000006,0
Tue Jan  3 23:55:13 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.5116,0
Tue Jan  3 23:55:24 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.400000000000006,0
Tue Jan  3 23:55:35 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.400000000000006,0
Tue Jan  3 23:55:45 2023,Master Bedroom,54.95,0,Main Floor,54.725,0,Upper Floor,55.5116,0
Tue Jan  3 23:55:56 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:56:07 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:56:17 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:56:28 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:56:39 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:56:50 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
Tue Jan  3 23:57:02 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
Tue Jan  3 23:57:13 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:57:24 2023,Master Bedroom,54.95,1,Main Floor,54.836600000000004,1,Upper Floor,55.5116,1
Tue Jan  3 23:57:35 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
Tue Jan  3 23:57:45 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
Tue Jan  3 23:57:56 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
Tue Jan  3 23:58:06 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:58:17 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.5116,1
Tue Jan  3 23:58:28 2023,Master Bedroom,54.95,1,Main Floor,54.725,1,Upper Floor,55.400000000000006,1
