Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Wed Nov  2 00:52:22 2022,Master Bedroom,68.9,0,Main Floor,68.78659999999999,1,Upper Floor,69.35,1
Wed Nov  2 00:53:26 2022,Master Bedroom,69.0116,0,Main Floor,68.9,0,Upper Floor,69.4616,0
Wed Nov  2 00:54:30 2022,Master Bedroom,68.9,0,Main Floor,68.9,1,Upper Floor,69.35,1
Wed Nov  2 00:55:35 2022,Master Bedroom,69.0116,0,Main Floor,69.0116,1,Upper Floor,69.4616,1
Wed Nov  2 00:56:39 2022,Master Bedroom,69.0116,0,Main Floor,68.9,1,Upper Floor,69.4616,1
Wed Nov  2 00:57:43 2022,Master Bedroom,69.0116,0,Main Floor,68.9,1,Upper Floor,69.4616,1
Wed Nov  2 00:58:47 2022,Master Bedroom,69.0116,0,Main Floor,68.9,1,Upper Floor,69.4616,1
Wed Nov  2 00:59:51 2022,Master Bedroom,69.0116,0,Main Floor,69.0116,0,Upper Floor,69.4616,0
Wed Nov  2 01:00:55 2022,Master Bedroom,69.125,0,Main Floor,68.9,1,Upper Floor,69.4616,1
Wed Nov  2 01:01:59 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.4616,1
Wed Nov  2 01:03:03 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.575,1
Wed Nov  2 01:04:08 2022,Master Bedroom,69.0116,0,Main Floor,69.0116,1,Upper Floor,69.4616,1
Wed Nov  2 01:05:12 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.4616,1
Wed Nov  2 01:06:16 2022,Master Bedroom,69.0116,0,Main Floor,68.9,0,Upper Floor,69.4616,0
Wed Nov  2 01:07:20 2022,Master Bedroom,69.0116,0,Main Floor,69.0116,0,Upper Floor,69.4616,1
Wed Nov  2 01:08:24 2022,Master Bedroom,69.0116,0,Main Floor,68.9,1,Upper Floor,69.4616,1
Wed Nov  2 01:09:29 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.575,1
Wed Nov  2 01:10:33 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.575,1
Wed Nov  2 01:11:37 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.4616,1
Wed Nov  2 01:12:41 2022,Master Bedroom,69.125,0,Main Floor,69.0116,1,Upper Floor,69.575,0
Wed Nov  2 01:13:45 2022,Master Bedroom,69.125,0,Main Floor,68.9,0,Upper Floor,69.575,1
Wed Nov  2 01:14:50 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 01:15:54 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 01:16:58 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 01:18:02 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 01:19:06 2022,Master Bedroom,69.125,0,Main Floor,69.125,0,Upper Floor,69.575,0
Wed Nov  2 01:20:10 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.575,1
Wed Nov  2 01:21:15 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:22:19 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:23:23 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:24:27 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:25:31 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,0
Wed Nov  2 01:26:35 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:27:39 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:28:44 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:29:48 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 01:30:52 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:31:56 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,0
Wed Nov  2 01:33:00 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.6866,1
Wed Nov  2 01:34:04 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:35:09 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:36:13 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:37:17 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:38:21 2022,Master Bedroom,69.35,0,Main Floor,69.125,0,Upper Floor,69.6866,0
Wed Nov  2 01:39:26 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:40:30 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:41:34 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 01:42:38 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:43:42 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:44:46 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 01:45:50 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:46:55 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:47:59 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:49:03 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 01:50:07 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:51:11 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 01:52:15 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:53:19 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:54:23 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 01:55:28 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:56:32 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 01:57:36 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 01:58:40 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 01:59:44 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:00:48 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:01:52 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:02:56 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:04:00 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 02:05:05 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:06:09 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:07:13 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:08:17 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:09:21 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:10:25 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 02:11:29 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:12:33 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:13:37 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:14:42 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:15:46 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:16:50 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 02:17:54 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:18:58 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:20:02 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:21:06 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:22:10 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:23:15 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,0
Wed Nov  2 02:24:19 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:25:23 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:26:27 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:27:31 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:28:35 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:29:40 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,0
Wed Nov  2 02:30:44 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:31:48 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:32:52 2022,Master Bedroom,69.575,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:33:56 2022,Master Bedroom,69.575,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:35:00 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:36:04 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,0
Wed Nov  2 02:37:08 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:38:13 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:39:17 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:40:21 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:41:25 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:42:29 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,0
Wed Nov  2 02:43:33 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:44:37 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:45:42 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:46:46 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:47:50 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:48:54 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
Wed Nov  2 02:49:58 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:51:02 2022,Master Bedroom,69.4616,0,Main Floor,69.35,0,Upper Floor,69.91159999999999,1
Wed Nov  2 02:52:06 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:53:10 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:54:15 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:55:19 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,0
