Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sat Dec 31 23:28:33 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:28:44 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:28:55 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:05 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:16 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:26 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:37 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:47 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:29:58 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:30:08 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:30:19 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:30:29 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:30:40 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:30:50 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:01 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:11 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:22 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:32 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:43 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:31:53 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.85,0,Upper Floor,56.525000000000006,0
Sat Dec 31 23:32:03 2022,Master Bedroom,56.075,0,Main Floor,55.85,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:32:14 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.525000000000006,0
Sat Dec 31 23:32:24 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.525000000000006,0
Sat Dec 31 23:32:35 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.85,0,Upper Floor,56.525000000000006,0
Sat Dec 31 23:32:46 2022,Master Bedroom,56.075,0,Main Floor,55.85,0,Upper Floor,56.525000000000006,0
Sat Dec 31 23:32:56 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:06 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:17 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:27 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:38 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:48 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:33:59 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:34:09 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:34:20 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:34:31 2022,Master Bedroom,56.075,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:34:41 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:34:51 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:35:02 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:35:12 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:35:23 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:35:33 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:35:51 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:36:03 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:36:13 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:36:24 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:36:34 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:36:45 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:36:55 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:06 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:16 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:26 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:37 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:48 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:37:58 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:38:09 2022,Master Bedroom,55.85,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:38:19 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:38:29 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:38:40 2022,Master Bedroom,55.85,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:38:50 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.525000000000006,0
